194	GeorgeHill	Cle	PG	31	24	27.9	9.4	2.6	2.8	0.96	0.58	1.17
423	MilosTeodosic	Lac	PG	30	45	25.2	9.5	2.8	4.6	0.51	0.11	2.16
473	QuinnCook	Gol	PG	24	33	22.4	9.5	2.5	2.7	0.36	0.03	0.97
138	DerrickRose	Cle	PG	29	16	19.2	9.8	1.8	1.6	0.19	0.25	1.75
464	PattyMills	San	PG	29	82	25.7	10	1.9	2.8	0.67	0.13	1.29
93	D.J.Augustin	Orl	PG	30	75	23.5	10.2	2.1	3.8	0.71	0	1.63
368	LonzoBall	Lal	PG	20	52	34.2	10.2	6.9	7.2	1.67	0.83	2.62
395	MarcusSmart	Bos	PG	23	54	29.9	10.2	3.5	4.8	1.31	0.43	2.39
600	YogiFerrell	Dal	PG	24	82	27.8	10.2	3	2.5	0.78	0.11	0.95
193	GeorgeHill	Sac	PG	31	43	26.6	10.3	2.7	2.8	0.91	0.28	1.4
418	MikeJames	Pho	PG	27	32	20.9	10.4	2.8	3.8	0.84	0.22	1.5
180	ErsanIlyasova	Phi	PG	30	23	24.1	10.8	6.7	1.7	0.74	0.43	1.26
223	IshSmith	Det	PG	29	82	24.9	10.9	2.7	4.4	0.78	0.24	1.32
533	TerryRozier	Bos	PG	23	80	25.9	11.3	4.7	2.9	1	0.24	1
120	De'AaronFox	Sac	PG	20	73	27.7	11.6	2.8	4.4	0.96	0.27	2.37
226	J.J.Barea	Dal	PG	33	69	23.2	11.6	2.9	6.3	0.51	0.04	2.07
169	ElfridPayton	Pho	PG	23	19	29	11.8	5.3	6.2	1	0.32	2.84
233	JaeCrowder	Uta	PG	27	27	27.6	11.8	3.8	1.5	0.85	0.33	1.19
113	DarrenCollison	Ind	PG	30	69	29.3	12.4	2.6	5.3	1.33	0.22	1.25
522	SpencerDinwiddie	Bro	PG	24	80	28.8	12.6	3.2	6.6	0.86	0.29	1.6
559	TreyBurke	Nyk	PG	25	36	21.8	12.8	2	4.7	0.67	0.11	1.19
168	ElfridPayton	Orl	PG	23	44	28.6	13	4	6.3	1.45	0.36	2.59
487	RickyRubio	Uta	PG	27	77	29.3	13.1	4.6	5.3	1.57	0.14	2.69
347	KrisDunn	Chi	PG	23	52	29.3	13.4	4.3	6	2	0.52	2.88
270	JeffTeague	Min	PG	29	70	33	14.2	3	7	1.46	0.33	2.53
484	ReggieJackson	Det	PG	27	45	26.7	14.6	2.8	5.3	0.6	0.09	2.2
220	IsaiahThomas	Cle	PG	28	15	27.1	14.7	2.1	4.5	0.6	0.13	2.73
133	DennisSmithJr.	Dal	PG	20	69	29.7	15.2	3.8	5.2	1.03	0.26	2.81
101	D'AngeloRussell	Bro	PG	21	48	25.7	15.5	3.9	5.2	0.75	0.35	3.06
221	IsaiahThomas	Lal	PG	28	17	26.8	15.6	2.1	5	0.35	0.06	3.18
174	EricBledsoe	Pho	PG	28	3	27.6	15.7	2.3	3	1.33	0.67	3.33
43	BenSimmons	Phi	PG	21	81	33.7	15.8	8.1	8.2	1.73	0.86	3.43
353	KyleLowry	Tor	PG	31	78	32.2	16.2	5.6	6.9	1.09	0.24	2.35
417	MikeConley	Mem	PG	30	12	31.1	17.1	2.3	4.1	1	0.25	1.5
202	GoranDragic	Mia	PG	31	75	31.7	17.3	4.1	4.8	0.84	0.16	2.21
175	EricBledsoe	Mil	PG	28	71	31.5	17.8	3.9	5.1	2.04	0.56	2.9
275	JeremyLin	Bro	PG	29	1	25.2	18	0	4	0	0	3
82	ChrisPaul	Hou	PG	32	58	31.8	18.6	5.4	7.9	1.67	0.22	2.21
317	JrueHoliday	Nor	PG	27	81	36.1	19	4.5	6	1.52	0.79	2.64
132	DennisSchroder	Atl	PG	24	67	31	19.4	3.1	6.2	1.07	0.09	2.73
293	JohnWall	Was	PG	27	41	34.4	19.4	3.7	9.6	1.39	1.1	3.85
334	KembaWalker	Cha	PG	27	80	34.2	22.1	3.1	5.6	1.14	0.3	2.24
356	KyrieIrving	Bos	PG	25	60	32.2	24.4	3.8	5.1	1.08	0.28	2.33
500	RussellWestbrook	Okc	PG	29	80	36.4	25.4	10.1	10.3	1.84	0.25	4.76
524	StephenCurry	Gol	PG	29	51	32	26.4	5.1	6.1	1.57	0.16	3
97	DamianLillard	Por	PG	27	73	36.6	26.9	4.5	6.6	1.05	0.37	2.82
249	JamesHarden	Hou	PG	28	72	35.4	30.4	5.4	8.8	1.76	0.69	4.38
64	BrunoCaboclo	Tor	SF	22	2	3.4	0	0.5	0.5	0.5	0	0
178	ErikMcCree	Uta	SF	24	4	1.9	0	0.3	0	0.25	0	0.25
425	MindaugasKuzminskas	Nyk	SF	28	1	1.9	0	0	0	0	0	0
439	NicolasBrussino	Atl	SF	24	4	2.5	0	0.8	0	0	0	0
231	JacobWiley	Bro	SF	23	5	6.7	0.8	2.2	0.4	0.2	0	0
15	AlexPoythress	Ind	SF	24	25	4.2	1	0.7	0.1	0.12	0.04	0.08
142	DerrickWilliams	Lal	SF	26	2	4.3	1	0.5	0	0	0	0
237	JakeLayman	Por	SF	23	34	4.7	1	0.5	0.3	0.18	0.12	0.15
408	MattCostello	San	SF	24	4	8.1	1	2.3	0.5	0.5	0.5	0.25
239	JalenJones	Nor	SF	24	4	4.8	1.3	0.8	0	0	0	0
564	TroyWilliams	Hou	SF	23	4	4.3	1.3	1	0.3	0.25	0	0.25
136	DerrickJonesJr.	Pho	SF	20	6	5.5	1.5	0.7	0.5	0.17	0.67	0.17
440	NigelHayes	Lal	SF	23	2	5.4	1.5	0	1	0	0	0
485	RichardJefferson	Den	SF	37	20	8.2	1.5	0.9	0.8	0.1	0.05	0.25
582	VincentHunter	Mem	SF	23	4	1.9	1.5	0.8	0	0	0.25	0.25
252	JamesWebbIII	Bro	SF	24	10	12	1.6	2.4	0.4	0.1	0	0.4
355	KyleSingler	Okc	SF	29	12	4.9	1.9	0.8	0.2	0.08	0	0.25
146	DevinRobinson	Was	SF	22	1	13.2	2	5	0	1	0	0
203	GordonHayward	Bos	SF	27	1	5.3	2	1	0	0	0	0
273	JeremyEvans	Atl	SF	30	1	5.4	2	1	0	0	0	1
378	LuolDeng	Lal	SF	32	1	13.1	2	0	1	1	0	1
310	JoshHuestis	Okc	SF	26	69	14.2	2.3	2.3	0.3	0.22	0.62	0.38
521	SolomonHill	Nor	SF	26	12	15.6	2.4	3	1.8	0.58	0.08	0.75
375	LukeBabbitt	Mia	SF	28	13	11.1	2.5	1.2	0.4	0.08	0.15	0.31
383	MalcolmMiller	Tor	SF	24	15	8.4	2.5	1.1	0.2	0.07	0.13	0.33
65	BrunoCaboclo	Sac	SF	22	10	10	2.6	2.1	0.3	0.2	0.4	0.4
5	AbdelNader	Bos	SF	24	48	10.9	3	1.5	0.5	0.31	0.21	0.71
29	AnthonyBrown	Min	SF	25	1	3.7	3	0	1	0	0	0
441	NigelHayes	Tor	SF	23	2	3.1	3	0	0	0	0	0.5
442	NigelHayes	Sac	SF	23	5	21.1	3.6	4.4	0.8	0.4	0.6	0.2
88	CoreyBrewer	Lal	SF	31	54	12.9	3.7	1.7	0.8	0.76	0.15	0.7
137	DerrickJonesJr.	Mia	SF	20	14	15.2	3.7	2.4	0.4	0.21	0.64	0.43
512	ShabazzMuhammad	Min	SF	25	32	9.4	3.8	1.4	0.2	0.16	0.06	0.16
73	CediOsman	Cle	SF	22	61	11	3.9	2	0.7	0.36	0.05	0.52
468	PaulZipser	Chi	SF	23	54	15.3	4	2.4	0.9	0.37	0.28	0.8
504	SamDekker	Lac	SF	23	73	12.1	4.2	2.4	0.5	0.33	0.12	0.47
553	TravisWear	Lal	SF	27	17	13.4	4.4	2.2	0.4	0.24	0.29	0.35
26	AndrewWhiteIII	Atl	SF	24	15	13.9	4.6	2.3	0.4	0.2	0.07	0.53
236	JaKarrSampson	Sac	SF	24	22	15.6	4.7	3.5	0.4	0.36	1	0.36
23	AndreRoberson	Okc	SF	26	39	26.6	5	4.7	1.2	1.15	0.9	0.77
106	DanteCunningham	Nor	SF	30	51	21.9	5	3.8	0.5	0.53	0.31	0.31
497	RoyceO'Neale	Uta	SF	24	69	16.7	5	3.4	1.4	0.52	0.23	0.8
121	DeAndre'Bembry	Atl	SF	23	26	17.5	5.2	2.8	1.9	0.81	0.46	1.81
300	JonathanIsaac	Orl	SF	20	27	19.8	5.4	3.7	0.7	1.22	1.11	1
429	MykeHenry	Mem	SF	25	20	18.9	5.4	1.9	1.1	1.55	0.3	0.95
588	WesleyJohnson	Lac	SF	30	74	20.1	5.4	2.9	0.8	1.03	0.84	0.74
457	OmriCasspi	Gol	SF	29	53	14	5.7	3.8	1	0.34	0.36	0.7
240	JalenJones	Dal	SF	24	12	13.5	5.8	2.9	0.3	0.42	0.08	0.67
542	TimotheLuwawu-Cabarrot	Phi	SF	22	52	15.5	5.8	1.4	1	0.23	0.1	0.73
452	OGAnunoby	Tor	SF	20	74	20	5.9	2.5	0.7	0.7	0.19	0.61
21	AndreIguodala	Gol	SF	34	64	25.4	6	3.8	3.3	0.84	0.59	1.05
285	JoeJohnson	Hou	SF	36	23	21.9	6	2.8	1.7	0.26	0.04	0.78
374	LukeBabbitt	Atl	SF	28	37	15.4	6.1	2.2	0.7	0.19	0.14	0.41
470	PJTucker	Hou	SF	32	82	27.8	6.1	5.6	0.9	0.94	0.32	0.9
321	JustinAnderson	Phi	SF	24	38	13.7	6.2	2.4	0.7	0.39	0.21	0.42
411	MauriceHarkless	Por	SF	24	59	21.4	6.5	2.7	0.9	0.81	0.73	0.68
323	JustinJackson	Sac	SF	22	68	22.2	6.7	2.8	1.1	0.41	0.19	0.59
247	JamesEnnisIII	Mem	SF	27	45	23.4	6.9	3.5	1.1	0.71	0.27	0.84
551	TonySnell	Mil	SF	26	75	27.4	6.9	1.9	1.3	0.63	0.37	0.48
254	JamilWilson	Lac	SF	27	15	18.3	7	2.1	0.7	0.33	0.53	0.53
155	DougMcDermott	Nyk	SF	26	55	21.3	7.2	2.4	0.9	0.18	0.22	0.62
284	JoeJohnson	Uta	SF	36	32	21.9	7.3	3.3	1.4	0.38	0.19	0.97
107	DanteCunningham	Bro	SF	30	22	20.3	7.5	4.8	1	0.55	0.64	0.77
248	JamesEnnisIII	Det	SF	27	27	20.4	7.5	2.5	0.8	0.56	0.22	0.67
565	TroyWilliams	Nyk	SF	23	17	17.1	7.5	3.5	0.9	1.12	0.24	1.06
111	DariusMiller	Nor	SF	27	82	23.7	7.8	2	1.4	0.34	0.21	0.71
325	JustiseWinslow	Mia	SF	21	68	24.7	7.8	5.4	2.2	0.79	0.49	1.13
74	ChandlerParsons	Mem	SF	29	36	19.2	7.9	2.5	1.9	0.5	0.31	0.97
534	ThaboSefolosha	Uta	SF	33	38	21.2	8.2	4.2	0.9	1.37	0.32	0.79
272	JeramiGrant	Okc	SF	23	81	20.3	8.4	3.9	0.7	0.38	0.95	0.67
513	ShabazzMuhammad	Mil	SF	25	11	10.6	8.5	2.8	0.6	0.36	0.09	0.09
232	JaeCrowder	Cle	SF	27	53	25.4	8.6	3.3	1.1	0.77	0.23	0.79
523	StanleyJohnson	Det	SF	21	69	27.4	8.7	3.7	1.6	1.38	0.2	1.12
532	TerrenceRoss	Orl	SF	26	24	25	8.7	3	1.6	1.13	0.46	1.21
156	DougMcDermott	Dal	SF	26	26	22.9	9	2.5	1.1	0.35	0.15	0.85
416	MichaelKidd-Gilchrist	Cha	SF	24	74	25	9.2	4.1	1	0.69	0.43	0.73
16	Al-FarouqAminu	Por	SF	27	69	30	9.3	7.6	1.2	1.14	0.58	1.14
397	MarioHezonja	Orl	SF	22	75	22.1	9.6	3.7	1.4	1.08	0.4	1.15
84	CJMiles	Tor	SF	30	70	19.1	10	2.2	0.8	0.53	0.3	0.56
596	WilsonChandler	Den	SF	30	74	31.7	10	5.4	2.1	0.58	0.53	1.24
89	CoreyBrewer	Okc	SF	31	18	28.6	10.1	3.4	1.3	2.11	0.33	0.61
269	JeffGreen	Cle	SF	31	78	23.4	10.8	3.2	1.3	0.53	0.44	0.96
149	DillonBrooks	Mem	SF	22	82	28.7	11	3.1	1.6	0.89	0.21	1.51
482	ReggieBullock	Det	SF	26	62	27.9	11.3	2.5	1.5	0.76	0.21	0.76
283	JoeIngles	Uta	SF	30	82	31.4	11.5	4.2	4.8	1.1	0.24	1.94
498	RudyGay	San	SF	31	57	21.6	11.5	5.1	1.3	0.81	0.67	1.37
555	TrevorAriza	Hou	SF	32	67	33.9	11.7	4.4	1.6	1.46	0.19	0.79
333	KellyOubreJr.	Was	SF	22	81	27.5	11.8	4.5	1.2	0.99	0.43	1.11
228	JabariParker	Mil	SF	22	31	24	12.6	4.8	1.9	0.81	0.32	1.45
489	RobertCovington	Phi	SF	27	80	31.6	12.6	5.4	2	1.71	0.9	1.58
337	KentBazemore	Atl	SF	28	65	27.5	12.9	3.8	3.5	1.54	0.69	2.42
311	JoshJackson	Pho	SF	20	77	25.4	13.1	4.6	1.5	1.04	0.45	1.9
414	MichaelBeasley	Nyk	SF	29	74	22.3	13.2	5.6	1.7	0.49	0.58	1.93
129	DeMarreCarroll	Bro	SF	31	73	29.9	13.5	6.6	2	0.81	0.41	1.41
393	MarcusMorris	Bos	SF	28	54	26.7	13.6	5.4	1.3	0.65	0.22	1.2
268	JaysonTatum	Bos	SF	19	80	30.5	13.9	5	1.6	1.04	0.73	1.44
496	RondaeHollis-Jefferson	Bro	SF	23	68	28.2	13.9	6.8	2.5	0.96	0.71	1.79
530	TaureanPrince	Atl	SF	23	82	30	14.1	4.7	2.6	1.04	0.51	2.33
52	BojanBogdanovic	Ind	SF	28	80	30.8	14.3	3.4	1.5	0.69	0.1	1.31
266	JaylenBrown	Bos	SF	21	70	30.7	14.5	5	1.6	1	0.37	1.77
458	OttoPorterJr.	Was	SF	24	77	31.6	14.7	6.4	2	1.51	0.53	0.97
104	DaniloGallinari	Lac	SF	29	21	32	15.3	4.8	2	0.57	0.48	1.24
56	BrandonIngram	Lal	SF	20	59	33.5	16.1	5.3	3.9	0.76	0.73	2.53
72	CarmeloAnthony	Okc	SF	33	78	32.1	16.2	5.8	1.3	0.6	0.63	1.27
329	KawhiLeonard	San	SF	26	9	23.3	16.2	4.7	2.3	2	1	1.78
2	AaronGordon	Orl	SF	22	58	32.9	17.6	7.9	2.3	1.02	0.78	1.84
27	AndrewWiggins	Min	SF	22	82	36.3	17.7	4.4	2	1.11	0.62	1.68
209	HarrisonBarnes	Dal	SF	25	77	34.2	18.9	6.1	2	0.64	0.18	1.53
574	TyrekeEvans	Mem	SF	28	52	30.9	19.4	5.1	5.2	1.1	0.33	2.25
544	TJWarren	Pho	SF	24	65	33	19.6	5.1	1.3	1	0.63	1.31
466	PaulGeorge	Okc	SF	27	79	36.6	21.9	5.7	3.3	2.04	0.49	2.68
278	JimmyButler	Min	SF	28	59	36.7	22.2	5.3	4.9	1.97	0.41	1.83
339	KevinDurant	Gol	SF	29	68	34.2	26.4	6.8	5.4	0.74	1.75	3.04
366	LeBronJames	Cle	SF	33	82	36.9	27.5	8.7	9.1	1.41	0.87	4.23
216	IsaiahCanaan	Hou	SG	26	1	4	0	1	0	0	0	0
257	JarellEddie	Bos	SG	26	2	2.8	0	0.5	0	0.5	0	0
258	JarellEddie	Chi	SG	26	1	3	0	0	0	0	0	0
373	LuisMontero	Det	SG	24	2	4	0	1	0	0	0	1
478	RashadVaughn	Bro	SG	21	1	4.2	0	0	1	0	0	0
561	TreyMcKinney-Jones	Ind	SG	27	1	1.2	0	0	0	0	0	0
77	CharlesCooke	Nor	SG	23	13	2.9	0.5	0.2	0.1	0.08	0	0.08
443	NikStauskas	Phi	SG	24	6	7.5	0.7	0.2	0.2	0.67	0	0.67
33	AntoniusCleveland	Dal	SG	23	13	6.2	0.8	0.8	0.2	0.46	0.31	0.15
479	RashadVaughn	Orl	SG	21	5	7	1	0.8	0	0.2	0	0.4
483	ReggieHearn	Det	SG	26	3	2.2	1	0	0	0	0	0
505	ScottyHopson	Dal	SG	28	1	8.4	1	0	1	0	0	1
114	DarrunHilliard	San	SG	24	14	6.8	1.1	0.5	0.8	0.14	0	0.29
327	KadeemAllen	Bos	SG	25	18	6	1.1	0.6	0.7	0.17	0.11	0.5
398	MarkelBrown	Hou	SG	26	4	7.9	1.3	1.3	0.5	0	0	0.5
540	TimQuarterman	Hou	SG	23	3	4.2	1.3	1	0.3	0	0	0.67
392	MarcusGeorges-Hunt	Min	SG	23	42	5.3	1.4	0.4	0.2	0.14	0	0.07
124	DeAndreLiggins	Nor	SG	29	27	9	1.6	1	0.8	0.37	0.15	0.26
188	FurkanKorkmaz	Phi	SG	20	14	5.7	1.6	0.8	0.3	0.14	0.07	0.14
98	DamienWilkins	Ind	SG	38	19	8	1.7	0.8	0.5	0.11	0.05	0.26
409	MattWilliamsJr.	Mia	SG	24	3	3.8	1.7	0.3	0	0	0	0.33
123	DeAndreLiggins	Mil	SG	29	31	15.5	1.8	1.6	0.9	0.87	0.32	0.42
102	DanielHamilton	Okc	SG	22	6	4.6	2	0.8	1.3	0.17	0	0.33
380	MalachiRichardson	Tor	SG	22	1	4.7	2	1	0	0	0	0
472	QuincyPondexter	Chi	SG	29	23	8.5	2	1.2	0.4	0.35	0.09	0.48
58	BrandonPaul	San	SG	26	64	9	2.3	1.1	0.6	0.39	0.11	0.45
292	JohnHolland	Cle	SG	29	24	7.3	2.3	1	0.2	0.29	0.08	0.33
495	RonBaker	Nyk	SG	24	29	13.3	2.4	1	1.6	0.9	0.21	0.62
477	RashadVaughn	Mil	SG	21	22	7.9	2.7	0.8	0.5	0.18	0.14	0.18
253	JamesYoung	Phi	SG	22	6	10.2	2.8	0.3	0.3	0	0	0.17
199	GianClavell	Dal	SG	24	7	9.1	2.9	1	0.4	0.29	0	0.29
119	DavonReed	Pho	SG	22	21	11.5	3	1.9	0.6	0.48	0.1	0.48
227	JabariBird	Bos	SG	23	13	8.8	3	1.5	0.6	0.23	0.08	0.62
531	TerranceFerguson	Okc	SG	19	61	12.5	3.1	0.8	0.3	0.39	0.16	0.18
384	MalikBeasley	Den	SG	21	62	9.4	3.2	1.1	0.5	0.24	0.11	0.39
34	AntoniusCleveland	Atl	SG	23	4	10.4	3.3	1	0	0.25	0.25	1.25
159	DwayneBacon	Cha	SG	22	53	13.5	3.3	2.3	0.7	0.3	0.04	0.43
263	JasonTerry	Mil	SG	40	51	16	3.3	0.9	1.2	0.82	0.24	0.49
36	ArronAfflalo	Orl	SG	32	53	12.9	3.4	1.2	0.6	0.08	0.17	0.4
379	MalachiRichardson	Sac	SG	22	25	12.7	3.5	1.3	0.5	0.4	0.04	0.4
13	AlexCaruso	Lal	SG	23	37	15.2	3.6	1.8	2	0.65	0.24	1.14
587	WesIwundu	Orl	SG	23	62	16.5	3.7	2.2	0.9	0.53	0.19	0.48
488	RJHunter	Hou	SG	24	5	9	3.8	1	0.6	0.6	0	0.4
519	SindariusThornwell	Lac	SG	23	73	15.8	3.9	1.9	0.9	0.66	0.34	0.73
462	PatrickMcCaw	Gol	SG	22	57	16.9	4	1.4	1.4	0.75	0.18	0.72
507	SeanKilpatrick	Mil	SG	28	23	8.9	4	1.1	0.7	0.22	0.04	0.39
525	SterlingBrown	Mil	SG	22	54	14.4	4	2.6	0.5	0.57	0.24	0.46
100	DamyeanDotson	Nyk	SG	23	44	10.8	4.1	1.9	0.7	0.27	0.05	0.39
201	GlennRobinsonIII	Ind	SG	24	23	14.7	4.1	1.6	0.7	0.57	0.04	0.22
552	TorreyCraig	Den	SG	27	39	16.7	4.2	3.3	0.6	0.31	0.38	0.51
554	TreveonGraham	Cha	SG	24	63	16.7	4.3	1.9	0.9	0.52	0.03	0.43
215	ImanShumpert	Cle	SG	27	14	19.7	4.4	2.9	1.2	0.64	0.29	1.21
12	AlexAbrines	Okc	SG	24	75	15.1	4.7	1.5	0.4	0.51	0.11	0.33
548	TonyAllen	Nor	SG	36	22	12.4	4.7	2.1	0.4	0.5	0.14	0.86
508	SeanKilpatrick	Lac	SG	28	4	9.6	4.8	0.5	0.8	0	0	0.25
506	SeanKilpatrick	Bro	SG	28	16	11.4	4.9	2.2	0.9	0.13	0.06	1
246	JamelArtis	Orl	SG	25	15	18.6	5.1	2.5	1.2	0.13	0.2	0.53
444	NikStauskas	Bro	SG	24	35	13.7	5.1	1.8	1.1	0.14	0.11	0.63
493	RodneyMcGruder	Mia	SG	26	18	16.6	5.1	1.8	0.9	0.44	0.17	0.22
460	PatConnaughton	Por	SG	25	82	18.1	5.4	2	1.1	0.28	0.27	0.52
581	VinceCarter	Sac	SG	41	58	17.7	5.4	2.6	1.2	0.72	0.45	0.62
68	C.J.Williams	Lac	SG	27	38	18.6	5.5	1.5	1.1	0.82	0.34	0.53
451	NormanPowell	Tor	SG	24	70	15.2	5.5	1.7	1.3	0.53	0.23	0.94
598	XavierRathan-Mayes	Mem	SG	23	5	23.6	5.8	1	3.6	1.2	0.6	2.2
494	RodneyPurvis	Orl	SG	23	16	18.1	6	1.7	1.1	0.19	0.19	0.63
281	JodieMeeks	Was	SG	30	77	14.5	6.3	1.6	0.9	0.38	0.05	0.48
109	DanuelHouse	Pho	SG	24	23	17.5	6.6	3.3	1.1	0.3	0.26	0.48
305	JordanCrawford	Nor	SG	29	5	10.7	6.6	0.8	2.6	0.2	0.2	1
3	AaronHarrison	Dal	SG	23	9	25.9	6.7	2.7	1.2	1	0.22	0.33
385	MalikMonk	Cha	SG	19	63	13.6	6.7	1	1.4	0.32	0.14	0.76
66	BrynForbes	San	SG	24	80	19	6.9	1.4	1	0.35	0.03	0.46
547	TomasSatoransky	Was	SG	26	73	22.5	7.2	3.2	3.9	0.7	0.21	1.14
567	TylerDorsey	Atl	SG	21	56	17.4	7.2	2.3	1.4	0.3	0.09	0.66
437	NickYoung	Gol	SG	32	80	17.4	7.3	1.6	0.5	0.48	0.09	0.5
212	IanClark	Nor	SG	26	74	19.7	7.4	1.7	1.5	0.45	0.14	0.77
41	BenMcLemore	Mem	SG	24	56	19.5	7.5	2.5	0.9	0.68	0.27	1.09
376	LukeKennard	Det	SG	21	73	20	7.6	2.4	1.7	0.6	0.18	0.95
10	AlecBurks	Uta	SG	26	64	16.5	7.7	3	1	0.58	0.13	0.94
32	AntonioBlakeney	Chi	SG	21	19	16.5	7.9	1.7	1.1	0.37	0.05	0.58
90	CoryJoseph	Ind	SG	26	82	27	7.9	3.2	3.2	0.98	0.23	1.07
309	JoshHart	Lal	SG	22	63	23.2	7.9	4.2	1.3	0.73	0.25	0.75
349	KyleAnderson	San	SG	24	74	26.7	7.9	5.4	2.7	1.55	0.82	1.27
183	EvanTurner	Por	SG	29	79	25.7	8.2	3.1	2.2	0.59	0.37	1.25
316	JRSmith	Cle	SG	32	80	28.1	8.3	2.9	1.8	0.85	0.14	1.01
189	GarrettTemple	Sac	SG	31	65	24.8	8.4	2.3	1.9	0.88	0.42	1.22
105	DannyGreen	San	SG	30	70	25.6	8.6	3.6	1.6	0.9	1.14	1.06
387	ManuGinobili	San	SG	40	65	20	8.9	2.2	2.5	0.66	0.25	1.62
563	TroyDaniels	Pho	SG	26	79	20.5	8.9	1.6	0.6	0.33	0.06	0.71
217	IsaiahCanaan	Pho	SG	26	19	22	9.1	2.3	4	0.84	0.05	1.53
39	AveryBradley	Lac	SG	27	6	27.5	9.2	3.7	1.8	0.83	0.17	1.33
351	KyleKorver	Cle	SG	36	73	21.6	9.2	2.3	1.2	0.42	0.37	0.75
358	LanceStephenson	Ind	SG	27	82	22.6	9.2	5.2	2.9	0.59	0.2	1.61
25	AndrewHarrison	Mem	SG	23	56	23.7	9.5	2.3	3.2	0.68	0.46	1.45
575	TyroneWallace	Lac	SG	23	30	28.4	9.7	3.5	2.4	0.9	0.43	1.53
134	DenzelValentine	Chi	SG	24	77	27.2	10.2	5.1	3.2	0.84	0.14	1.29
241	JamalCrawford	Min	SG	37	80	20.7	10.3	1.2	2.3	0.5	0.11	1.19
99	DamionLee	Atl	SG	25	15	27	10.7	4.7	1.9	1.27	0.07	0.93
282	JoeHarris	Bro	SG	26	78	25.3	10.8	3.3	1.6	0.44	0.26	1.17
492	RodneyHood	Cle	SG	25	21	25.3	10.8	2.6	1.4	0.71	0.24	0.33
163	DwyaneWade	Cle	SG	36	46	23.2	11.2	3.9	3.5	0.91	0.7	2
585	WayneEllington	Mia	SG	30	77	26.5	11.2	2.8	1	0.69	0.1	0.68
390	MarcoBelinelli	Atl	SG	31	52	23.3	11.4	1.9	2	0.88	0.06	1.04
438	NicolasBatum	Cha	SG	29	64	31	11.6	4.8	5.5	1.02	0.36	2.05
569	TylerJohnson	Mia	SG	25	72	28.5	11.7	3.4	2.3	0.83	0.47	1.13
51	BogdanBogdanovic	Sac	SG	25	78	27.9	11.8	2.9	3.3	0.92	0.21	1.6
91	CourtneyLee	Nyk	SG	32	76	30.4	12	2.9	2.4	1.05	0.22	1.11
164	DwyaneWade	Mia	SG	36	21	22.3	12	3.4	3.1	0.9	0.71	2.29
71	CarisLeVert	Bro	SG	23	71	26.2	12.1	3.7	4.2	1.15	0.31	2.15
198	GeraldGreen	Hou	SG	32	41	22.7	12.1	3.2	0.6	0.59	0.37	0.76
322	JustinHoliday	Chi	SG	28	72	31.5	12.2	4	2.1	1.11	0.43	1.29
461	PatrickBeverley	Lac	SG	29	11	30.3	12.2	4.1	2.9	1.64	0.45	2.27
181	E'TwaunMoore	Nor	SG	28	82	31.5	12.5	2.9	2.3	0.94	0.13	1.24
304	JordanClarkson	Cle	SG	25	28	22.6	12.6	2	1.7	0.68	0.11	1.11
589	WesleyMatthews	Dal	SG	31	63	33.8	12.7	3.1	2.7	1.21	0.25	1.32
274	JeremyLamb	Cha	SG	25	80	24.6	12.9	4.1	2.3	0.76	0.4	1.16
314	JoshRichardson	Mia	SG	24	81	33.2	12.9	3.5	2.8	1.49	0.91	1.73
381	MalcolmBrogdon	Mil	SG	25	48	29.9	13	3.3	3.2	0.85	0.27	1.38
18	AllenCrabbe	Bro	SG	25	75	29.3	13.2	4.3	1.6	0.63	0.48	1.03
338	KentaviousCaldwell-Pope	Lal	SG	24	74	33.2	13.4	5.2	2.2	1.45	0.22	1.32
67	BuddyHield	Sac	SG	24	80	25.3	13.5	3.8	1.9	1.06	0.28	1.55
391	MarcoBelinelli	Phi	SG	31	28	26.3	13.6	1.9	1.6	0.68	0.32	1.43
301	JonathonSimmons	Orl	SG	28	69	29.4	13.9	3.5	2.5	0.84	0.23	2.12
150	DionWaiters	Mia	SG	26	30	30.6	14.3	2.6	3.8	0.77	0.3	2.33
303	JordanClarkson	Lal	SG	25	53	23.7	14.5	3	3.3	0.74	0.06	1.79
38	AveryBradley	Det	SG	27	40	31.7	15	2.4	2.1	1.15	0.18	2.33
37	AustinRivers	Lac	SG	25	61	33.7	15.1	2.4	4	1.21	0.26	1.79
509	SeanKilpatrick	Chi	SG	28	9	23.7	15.4	2.8	1.4	0.67	0.33	1.22
590	WillBarton	Den	SG	27	81	33.1	15.7	5	4.1	1.01	0.64	1.85
242	JamalMurray	Den	SG	20	81	31.7	16.7	3.7	3.4	0.98	0.35	2.11
602	ZachLaVine	Chi	SG	22	24	27.3	16.7	4	3	1	0.17	1.79
491	RodneyHood	Uta	SG	25	39	27.8	16.8	2.8	1.7	0.77	0.18	1.62
279	JJRedick	Phi	SG	33	70	30.2	17.1	2.6	3	0.5	0.09	1.47
190	GaryHarris	Den	SG	23	67	34.4	17.5	2.6	2.9	1.82	0.22	1.78
539	TimHardawayJr.	Nyk	SG	25	57	33.1	17.5	3.9	2.7	1.11	0.18	1.61
182	EvanFournier	Orl	SG	25	57	32.2	17.8	3.2	2.9	0.82	0.28	1.67
176	EricGordon	Hou	SG	29	69	31.2	18	2.4	2.2	0.65	0.38	1.9
